RP5-1097F14.3	1	231184098	231187627
C1orf131	1	231223763	231241187
GNPAT	1	231241207	231277973
RNA5SP80	1	231281414	231281524
EXOC8	1	231332753	231337852
SPRTN	1	231337104	231355023
EGLN1	1	231363751	231425044
RP11-295G20.1	1	231475956	231476288
RP11-295G20.2	1	231522388	231528556
TSNAX	1	231528653	231566524
TSNAX-DISC1	1	231528653	231819244
RP11-17H4.2	1	231591292	231612090
DISC1	1	231626815	232041272
RNU5A-5P	1	231670635	231670750
RF02102	1	231814982	231815186
LINC00582	1	231925834	231945233
RP5-865N13.2	1	232160091	232185643
RP5-865N13.1	1	232174932	232180113
RP11-284L19.1	1	232221938	232222174
RN7SL299P	1	232222866	232223145
SIPA1L2	1	232397965	232561558
RNU6-1211P	1	232700204	232700308
RP11-66A2.1	1	232718071	232722250
RP11-66A2.2	1	232727254	232742715
MAP10	1	232804892	232808407
RNU1-74P	1	232832017	232832187
RP4-659I19.1	1	232917235	232918018
NTPCR	1	232950605	232983882
PCNX2	1	232983435	233295713
RP5-862P8.1	1	233288868	233289447
RP5-862P8.3	1	233295325	233295727
RP5-862P8.2	1	233327768	233385148
RNU4-77P	1	233448626	233448781
KCNK1	1	233614004	233672512
MIR4427	1	233624152	233624219
RP11-301G21.1	1	233836080	233836432
SLC35F3	1	233904933	234324516
RP11-577O19.1	1	234026851	234027227
RP4-799P18.2	1	234212606	234215088
RP4-799P18.4	1	234261706	234274465
RP4-799P18.3	1	234268583	234272500
RP4-799P18.5	1	234284972	234285541
MIR4671	1	234306467	234306539
RP5-827C21.1	1	234356704	234357141
RP5-827C21.2	1	234357006	234365828
RP5-827C21.6	1	234372186	234372811
RP5-827C21.4	1	234372807	234373593
COA6	1	234373456	234384049
TARBP1	1	234391313	234479103
RP5-855F14.1	1	234527891	234531779
RP5-855F14.2	1	234565298	234570088
RF00096	1	234593275	234593402
IRF2BP2	1	234604269	234609525
RP4-781K5.2	1	234607008	234609483
NCRNA00184	1	234629311	234634780
RP4-781K5.9	1	234644666	234647571
RP4-781K5.4	1	234646289	234683176
RP4-781K5.5	1	234660271	234667104
RP4-781K5.6	1	234669523	234696153
RP4-781K5.7	1	234709383	234720220
LINC01132	1	234724042	234736720
RP11-400F1.1	1	234757619	234760056
RNY4P16	1	234837976	234838069
RN7SL668P	1	234904186	234904488
RP11-443B7.2	1	234957231	234959989
RP11-443B7.1	1	234957342	234970062
RP11-443B7.3	1	234979647	234980804
LINC01348	1	235065479	235074220
RP4-597N16.1	1	235097187	235097412
RP4-597N16.4	1	235104180	235104609
TOMM20	1	235109336	235128936
SNORA14B	1	235127803	235127937
RBM34	1	235131183	235161457
ARID4B	1	235131634	235328219
MIR4753	1	235190034	235190116
RP11-382D8.4	1	235295865	235296335
GGPS1	1	235327350	235344532
RP11-293G6.1	1	235328570	235448952
RP11-382D8.3	1	235336806	235337087
RP11-517I24.5	1	235361153	235362540
RP11-517I24.6	1	235366353	235367366
TBCE	1	235367360	235452443
RP11-293G6__A.3	1	235432985	235433231
B3GALNT2	1	235449923	235504481
RP4-534P7.2	1	235519971	235520685
RP11-293G6__B.7	1	235537520	235538041
RP11-293G6__B.6	1	235538052	235539845
RP11-293G6__B.5	1	235540053	235541415
RP11-293G6__B.4	1	235541412	235541706
RP11-293G6__B.3	1	235541759	235542097
RP11-293G6__B.2	1	235542159	235542390
GNG4	1	235547687	235650754
RP11-293G6__B.8	1	235565761	235566937
RP11-365D9.1	1	235614674	235616397
LYST	1	235661041	235883640
RP5-1043F6.1	1	235738005	235738989
RP4-580N22.1	1	235839483	235840182
MIR1537	1	235853000	235853060
RNU6-968P	1	235915415	235915521
RP5-940F7.2	1	235942553	235943805
RP4-580N22.2	1	235957879	235971825
NID1	1	235975830	236065162
RP4-764D2.1	1	236110061	236112370
GPR137B	1	236142505	236221865
ERO1B	1	236215555	236281985
RNU2-70P	1	236267780	236267958
RP11-478H16.1	1	236285976	236286960
EDARADD	1	236348257	236502915
RP4-670F13.2	1	236483165	236484468
LGALS8	1	236518000	236552981
RP11-385F5.2	1	236523052	236524508
RP11-385F5.5	1	236536162	236536704
RP11-385F5.4	1	236540094	236550280
HEATR1	1	236549005	236604504
ACTN2	1	236686454	236764631
MTR	1	236795281	236903981
RP11-182B22.2	1	236819634	236820518
RP11-182B22.4	1	236981339	236981708
MT1HL1	1	237004103	237004418
RYR2	1	237042205	237833988
RN7SKP195	1	237120807	237121109
MIR4428	1	237471119	237471191
RP11-193H5.1	1	237862175	237928321
ZP4	1	237877864	237890922
RP11-193H5.2	1	237926831	237927605
RP11-193H5.9	1	237940762	237941061
RP11-193H5.8	1	237941452	237942492
RP11-193H5.7	1	237942698	237943653
MTRNR2L11	1	237943724	237945275
RP11-193H5.5	1	237948017	237949143
RP11-193H5.4	1	237949214	237949734
RP11-193H5.3	1	237949736	237951536
RP11-547P4.1	1	238107736	238108567
RP11-136B18.1	1	238268494	238268595
RP11-136B18.2	1	238276037	238287016
RNU6-725P	1	238325687	238325788
RP11-371I1.2	1	238480384	238486023
RP11-177F15.1	1	238485445	238538305
RP11-371I1.1	1	238491358	238492644
RP11-362H12.1	1	238777049	238779200
RP11-307O1.1	1	239052748	239052903
RP11-544D21.2	1	239247808	239250818
CHRM3	1	239386565	239915452
RP11-343J24.1	1	239703381	239730465
RP11-35L17.2	1	239898016	239899872
RP11-35L17.3	1	239915439	239916955
RP11-438O11.1	1	239972787	239974245
RP11-35L17.4	1	240012646	240013226
FMN2	1	240014348	240475189
RP11-567G24.1	1	240142670	240145389
ADH5P3	1	240170155	240171291
RP11-567G24.3	1	240177839	240179644
RP11-177F11.1	1	240400671	240401123
GREM2	1	240489573	240612149
RP11-467I20.2	1	240530452	240530862
RP11-467I20.4	1	240549867	240550378
RP11-467I20.6	1	240588522	240590748
RP11-467I20.3	1	240636599	240637052
RNU5F-8P	1	240653367	240653477
RP11-467I20.5	1	240654241	240654625
RP11-80B9.4	1	240739419	240739853
RP11-80B9.1	1	240763382	240776044
RP11-80B9.2	1	240769420	240771534
RGS7	1	240775515	241357230
RP11-80B9.5	1	240823006	240823433
RP11-435F13.1	1	240919653	240920609
RP11-435F13.2	1	240998451	240998794
MIR3123	1	241132272	241132346
RP11-306K13.1	1	241305580	241305882
RP11-527D7.1	1	241424292	241433492
FH	1	241497603	241519761
KMO	1	241532134	241595642
OPN3	1	241590102	241677376
CHML	1	241628853	241640254
WDR64	1	241652278	241802133
RP11-553N16.1	1	241831935	241832787
EXO1	1	241847967	241895148
RPL23AP20	1	241916123	241916543
BECN2	1	241957767	241959062
CFL1P4	1	241993185	241993682
MAP1LC3C	1	241995490	241999073
TUBB8P6	1	242057085	242060242
FAM166AP1	1	242060490	242062595
PLD5	1	242082986	242524696
RP11-561I11.4	1	242147514	242209129
RN7SKP12	1	242188647	242188789
RP11-561I11.3	1	242203555	242210827
RP11-513D4.3	1	242345558	242345718
RP11-513D4.2	1	242365189	242365822
RP11-513D4.1	1	242376923	242377432
RP11-435I3.1	1	242671140	242671576
RP11-377O11.1	1	242772620	242773103
RP11-498M14.1	1	242882066	242883475
RP11-498M14.2	1	242890247	242890803
RP11-331N16.1	1	242975005	242975084
RP11-261C10.1	1	243005845	243007468
SEPT14P21	1	243029512	243052252
RP11-261C10.8	1	243049782	243051619
RP11-261C10.7	1	243054861	243056394
RP11-261C10.3	1	243056307	243101744
RNU6-747P	1	243081156	243081259
CEP170	1	243124428	243255348
RP11-261C10.5	1	243135898	243140588
RP11-261C10.4	1	243164638	243169445
SDCCAG8	1	243256034	243500092
RP11-156F12.1	1	243267257	243268119
MIR4677	1	243346176	243346255
AKT3	1	243488233	243851079
RP11-269F20.1	1	243545532	243548329
RP11-370K11.2	1	243624666	243625056
RP11-370K11.1	1	243702857	243740821
RP11-351N5.1	1	243793205	243794400
RP11-278H7.1	1	243917402	244047317
ZBTB18	1	244048939	244057476
RP11-278H7.5	1	244064330	244067909
RP11-278H7.4	1	244068820	244093026
RN7SL148P	1	244103932	244104210
RP11-278H7.3	1	244107365	244109011
C1orf100	1	244352635	244389663
RP11-518L10.5	1	244375100	244409592
TGIF2P1	1	244394976	244395660
ADSS	1	244408494	244452134
C1orf101	1	244454377	244641177
RP11-523K4.2	1	244598391	244598687
DESI2	1	244652935	244709033
RP11-173A6.2	1	244694432	244694720
RP11-173A6.4	1	244729898	244730962
RP11-173A6.3	1	244731024	244731586
COX20	1	244835322	244845057
HNRNPU	1	244840638	244864560
RP11-11N7.4	1	244864738	244865272
RN7SKP55	1	244943910	244944216
RNU6-947P	1	244954858	244954963
RP11-156E8.1	1	244969350	244971088
EFCAB2	1	244969705	245127164
RNU6-1089P	1	245023015	245023118
RNU6-999P	1	245043928	245044032
RP11-290P14.2	1	245123471	245124450
RNU1-132P	1	245133927	245134090
KIF26B	1	245154985	245709431
RP11-62I21.1	1	245206444	245234501
RP11-62I21.2	1	245282831	245283089
RP11-522M21.2	1	245614773	245615145
RP11-522M21.3	1	245673732	245676478
SMYD3	1	245749342	246507312
RP11-83A16.1	1	246025897	246035603
RP11-36N20.1	1	246108626	246113866
RP11-36N20.2	1	246178778	246179204
RNU6-1283P	1	246189014	246189118
RP11-88N11.1	1	246321663	246322438
RP11-690C23.4	1	246509038	246522592
RP11-690C23.2	1	246516039	246524287
RP11-690C23.5	1	246527030	246528155
RP11-690C23.3	1	246528562	246528841
TFB2M	1	246540560	246566324
CNST	1	246566444	246668584
RP11-1086F11.1	1	246605873	246608102
RP11-452J6.2	1	246632251	246632478
RP11-439E19.9	1	246682108	246685075
RP11-439E19.7	1	246690047	246691821
SCCPDH	1	246724047	246768137
RP11-439E19.6	1	246755511	246755832
RP11-439E19.8	1	246771837	246839611
RP11-439E19.10	1	246772301	246775772
RP11-439E19.3	1	246776013	246792385
RP11-397A15.4	1	246818076	246818180
AHCTF1	1	246839098	246931978
ZNF695	1	246945547	247008093
ZNF670-ZNF695	1	246945547	247078811
RP11-551G24.3	1	247015068	247017291
ZNF670	1	247036784	247078755
RP11-551G24.2	1	247042791	247044021
RP11-107G24.3	1	247085389	247086067
ZNF669	1	247099962	247104372
C1orf229	1	247110160	247112417
RP11-488L18.5	1	247119669	247120278
ZNF124	1	247121975	247172016
RP11-488L18.6	1	247175256	247175525
RP11-488L18.3	1	247183813	247185482
RP11-488L18.10	1	247187281	247188526
RP11-488L18.4	1	247189851	247210856
MIR3916	1	247201967	247202060
RNA5SP82	1	247204570	247204661
RP11-488L18.8	1	247210691	247241823
RP11-488L18.1	1	247229940	247231880
RP11-433K2.1	1	247236868	247237957
VN1R5	1	247255972	247257210
ZNF496	1	247297412	247331846
NLRP3	1	247416156	247449108
OR2B11	1	247449118	247458105
OR2W5	1	247488093	247492415
GCSAML	1	247507058	247577690
OR2C3	1	247524677	247536440
GCSAML-AS1	1	247524679	247532613
RP11-978I15.10	1	247565639	247640854
OR2G2	1	247588360	247589313
OR2G3	1	247605586	247606515
OR14L1P	1	247617143	247622372
RP11-634B7.4	1	247639749	247747062
OR3D1P	1	247666887	247667841
OR13G1	1	247670812	247679739
OR6F1	1	247711436	247716646
RP11-634B7.5	1	247711813	247723764
OR14A2	1	247722957	247724043
OR14K1	1	247738615	247739559
OR1C1	1	247754846	247760556
OR9H1P	1	247770169	247779524
OR14A16	1	247814660	247824119
HSD17B7P1	1	247827486	247828502
OR6R1P	1	247833349	247834288
OR11L1	1	247840928	247841896
TRIM58	1	247857199	247878205
OR2W3	1	247895587	247896531
OR2T8	1	247920252	247921956
OR2AJ1	1	247924889	247935339
RP11-438H8.8	1	247936061	247937513
OR2X1P	1	247938973	247939659
OR2L8	1	247948858	247949796
OR2AK2	1	247965233	247966386
OR2L9P	1	247974741	247975653
OR2L1P	1	247980872	247991204
OR2L6P	1	248003129	248004068
OR2L5	1	248013660	248024276
OR2L2	1	248030070	248042305
OR2L3	1	248046836	248063407
OR2T32P	1	248083522	248087522
OR2L13	1	248095184	248101103
OR2M1P	1	248121932	248122882
OR2M5	1	248145148	248146086
OR2M2	1	248174821	248181067
OR2M3	1	248197265	248212925
OR2M4	1	248231417	248244679
OR2T33	1	248269917	248277976
OR2T12	1	248290139	248303424
OR2M7	1	248323630	248324568
OR14C36	1	248348775	248349713
OR2T4	1	248361581	248362627
OR2T6	1	248375746	248391811
OR2T1	1	248403048	248408020
OR2T7	1	248436359	248444316
OR2T2	1	248445512	248455725
OR2T3	1	248473351	248474307
RP11-407H12.8	1	248484245	248485484
OR2T5	1	248488589	248491113
OR2AS2P	1	248498308	248498649
OR2G6	1	248508073	248527337
RP11-438F14.3	1	248548756	248563839
OR2AS1P	1	248549444	248549762
OR2T29	1	248556912	248562772
OR2T34	1	248573801	248574757
OR2T10	1	248590487	248597700
RP11-438F14.10	1	248601416	248601869
OR2T11	1	248623557	248635091
OR2T35	1	248636356	248645278
OR2T27	1	248649838	248655528
OR14I1	1	248681369	248682304
XX-CR54.1	1	248691760	248716755
WI2-2118C23.2	1	248708202	248708641
LYPD8	1	248718649	248755739
XX-CR54.2	1	248721993	248722201
AL672296.1	1	248771635	248773792
SH3BP5L	1	248810446	248826633
MIR3124	1	248826377	248826443
ZNF672	1	248838210	248849517
ZNF692	1	248850006	248859144
AL672294.1	1	248859164	248864796
PGBD2	1	248906196	248919946
RNU6-1205P	1	248912690	248912795
AL672183.2	1	248936581	248937043
FAM110C	2	38814	46870
AC079779.7	2	197569	202605
SH3YL1	2	217730	266398
ACP1	2	264140	278283
FAM150B	2	279558	288851
AC079779.4	2	286419	301515
AC079779.5	2	305111	314367
RP11-356M6.1	2	307683	309424
AC079779.6	2	317912	342118
AC105393.1	2	388412	416885
AC105393.2	2	421057	422303
AC093326.1	2	490944	492655
RP11-625N16.1	2	495731	496633
AC093326.2	2	545805	546667
AC093326.3	2	558204	578145
TMEM18	2	667335	677439
AC092159.2	2	677186	697371
RP11-455F15.1	2	687799	688348
AC092159.3	2	692083	693235
AC116609.1	2	724966	731224
RP13-539J13.1	2	739588	740164
AC116609.3	2	741977	749856
AC116609.2	2	742488	747767
AC113607.1	2	779840	868426
AC113607.2	2	900216	905451
AC113607.3	2	910926	921124
AC116614.1	2	949627	950274
SNTG2	2	950868	1367613
AC114808.3	2	1059133	1068341
AC114808.2	2	1158310	1160424
AC108462.1	2	1341044	1346568
TPO	2	1374223	1543711
AC144450.1	2	1546665	1620113
AC141930.3	2	1552445	1554701
AC141930.2	2	1572554	1580311
AC144450.2	2	1620510	1625419
PXDN	2	1631887	1744852
MYT1L	2	1789113	2331348
RP11-755H23.1	2	1795525	1811526
AC093390.1	2	1824412	1828667
AC009232.2	2	2319232	2327110
AC018685.1	2	2641989	2656630
AC018685.2	2	2729908	2730957
AC011995.1	2	2834264	2838391
AC011995.3	2	2870558	2871231
AC019118.2	2	2895048	3126026
AC019118.3	2	3131581	3145780
AC019118.4	2	3156756	3157797
TSSC1	2	3188925	3377882
AC073502.1	2	3298341	3301465
TRAPPC12	2	3379675	3485094
AC114810.5	2	3481242	3482409
RP11-1293J14.1	2	3496956	3497428
ADI1	2	3497361	3519736
AC142528.1	2	3519275	3523197
AC108488.4	2	3531813	3536873
RP13-512J5.1	2	3531984	3547957
RNASEH1	2	3544793	3558616
AC108488.3	2	3558492	3561745
RPS7	2	3575205	3580919
COLEC11	2	3594832	3644644
AC010907.2	2	3603397	3604242
AC010907.3	2	3617548	3617757
ALLC	2	3658195	3702671
AC010907.6	2	3688021	3688981
AC010907.5	2	3702585	3704153
DCDC2C	2	3703592	3847411
AC107070.1	2	3957655	3974070
AC012445.1	2	4136644	4140731
AC019102.1	2	4514204	4515056
AC022311.1	2	4628222	4656215
RNU6-649P	2	4945277	4945383
AC073143.1	2	5313740	5314134
AC107057.1	2	5549780	5556031
AC107057.2	2	5602505	5691488
AC108025.2	2	5618327	5691118
SOX11	2	5692667	5701385
AC010729.1	2	5696220	5708095
AC010729.2	2	5726449	5730342
AC010729.3	2	5810641	5812596
AC073479.1	2	5932687	6001275
MIR7158	2	5974662	5974732
AC017053.1	2	6312954	6325646
AC105253.1	2	6366010	6375422
AC021021.1	2	6495877	6496798
AC021021.2	2	6496003	6503806
LINC01246	2	6615389	6650535
MIR7515	2	6650373	6650439
AC079923.1	2	6728177	6770311
AC017076.5	2	6828514	6840464
CMPK2	2	6840570	6866635
RSAD2	2	6865806	6898239
RP11-439M11.1	2	6905724	6906301
AC017076.4	2	6912277	6918709
RNF144A	2	6917392	7068286
AC019048.1	2	7062727	7077880
RN7SKP112	2	7141227	7141544
RP11-557L19.1	2	7260871	7261504
AC010904.1	2	7324748	7325062
AC013460.1	2	7421261	7450254
RNU6ATAC37P	2	7576841	7576971
AC092580.3	2	7671604	7672246
AC092580.4	2	7725801	7730705
AC092580.2	2	7735645	7735783
AC092580.1	2	7736438	7737095
AC007463.2	2	7886770	7899655
AC007464.1	2	7922425	8278084
LINC00299	2	8007771	8383621
U91324.1	2	8139402	8143269
AC011747.4	2	8559833	8583792
AC011747.6	2	8600892	8622942
AC011747.5	2	8603082	8603359
AC011747.7	2	8666636	8681863
ID2	2	8678845	8684453
KIDINS220	2	8721081	8837630
MBOAT2	2	8852690	9003813
RP11-785D16.1	2	9018293	9018899
RP11-734K21.1	2	9081395	9081727
RP11-734K21.2	2	9103440	9105114
RP11-734K21.5	2	9106593	9109865
RP11-734K21.3	2	9115197	9116884
RP11-734K21.4	2	9143166	9146106
ASAP2	2	9206765	9405683
RP11-385J23.1	2	9271292	9271628
ITGB1BP1	2	9403475	9423547
CPSF3	2	9423568	9473101
IAH1	2	9473658	9496543
ADAM17	2	9488486	9555792
RP11-400L8.2	2	9505445	9512412
RP11-214N9.1	2	9555899	9556775
YWHAQ	2	9583972	9631014
RP11-521D12.1	2	9638772	9649439
RP11-521D12.2	2	9674023	9708413
RNU4-73P	2	9740643	9740783
RP11-521D12.4	2	9746704	9746869
RP11-521D12.5	2	9757496	9770341
TAF1B	2	9843354	9934416
RP11-95D17.1	2	9936360	9939590
GRHL1	2	9951693	10002277
AC010969.1	2	10003158	10006030
RP11-254F7.1	2	10021578	10022825
RP11-254F7.2	2	10039092	10040663
KLF11	2	10042849	10054836
RP11-254F7.3	2	10054421	10054866
CYS1	2	10056780	10080944
AC104794.4	2	10083781	10086101
RRM2	2	10120698	10131419
MIR4261	2	10192614	10192671
RN7SL66P	2	10280628	10280891
HPCAL1	2	10302889	10427617
ODC1	2	10439968	10448504
SNORA80B	2	10446714	10446849
RP11-320M2.1	2	10448694	10451327
NOL10	2	10570766	10689987
AC092687.5	2	10589166	10604830
RP11-791G15.1	2	10690344	10692099
AC092687.3	2	10717773	10720952
ATP6V1C2	2	10721649	10785110
RNU7-138P	2	10744186	10744249
RP11-791G15.2	2	10767875	10770058
PDIA6	2	10783391	10837977
RNU7-176P	2	10815485	10815546
AC092687.4	2	10847577	10854955
RP11-245G13.1	2	10874291	10874567
RP11-245G13.2	2	10878269	10885118
KCNF1	2	10911937	10914225
RP11-345J13.1	2	11102142	11102997
AC062028.1	2	11105317	11132821
C2orf50	2	11133053	11146790
PQLC3	2	11155198	11178874
ROCK2	2	11179761	11348330
RNU6-1081P	2	11233988	11234094
AC018463.4	2	11308025	11308941
AC018463.5	2	11351627	11352118
AC099344.2	2	11357515	11365636
AC099344.3	2	11388023	11390367
AC099344.4	2	11393981	11403077
E2F6	2	11444375	11466177
GREB1	2	11482341	11642788
RNA5SP84	2	11517397	11517503
MIR4429	2	11540605	11540677
RNU2-13P	2	11561194	11561306
RNA5SP85	2	11561661	11561779
RN7SL674P	2	11584773	11585047
NTSR2	2	11658178	11670164
AC110754.3	2	11665369	11665969
RP11-494G9.1	2	11673964	11676925
LPIN1	2	11677595	11827409
AC106875.1	2	11681460	11683328
AC012456.3	2	11721619	11724222
AC012456.4	2	11740997	11745301
MIR548S	2	11767444	11767525
MIR4262	2	11836933	11836986
AC096559.1	2	11848622	12578348
RF00093	2	12030303	12030372
MIR3681	2	12199130	12199201
RNU6-843P	2	12411398	12411501
AC096559.2	2	12598987	12605145
RP11-333O1.1	2	12715415	12716227
TRIB2	2	12716889	12742734
MIR3125	2	12737367	12737444
AC064875.2	2	12966784	13007013
AC092635.1	2	13537673	13609168
AC064846.1	2	13710531	14400963
AC016730.1	2	13723048	13758152
RNU6-1288P	2	14274622	14274725
AC011897.2	2	14616428	14630192
FAM84A	2	14632686	14650814
AC068286.1	2	14886647	14907664
NBAS	2	15166909	15561330
RP11-32P22.1	2	15397435	15397782
AC008278.2	2	15564170	15573868
DDX1	2	15591178	15631111
AC008278.3	2	15668684	15680484
AC008271.1	2	15690782	15744339
AC113608.1	2	15801747	15810877
RNU5E-7P	2	15864935	15865051
RP11-120J4.1	2	15869939	15870243
AC010145.3	2	15920399	15936017
MYCNOS	2	15921037	15942249
MYCN	2	15940564	15947007
RN7SL104P	2	15950689	15950981
AC010145.4	2	15997049	16062885
AC130710.1	2	16050427	16085801
AC142119.1	2	16085222	16105841
WI2-2221J1.1	2	16149251	16149394
AC010745.1	2	16202430	16204226
AC010745.2	2	16224047	16333978
AC010745.3	2	16227027	16228194
RP11-549D18.1	2	16294445	16302290
AC010745.4	2	16316324	16319566
AC010880.1	2	16354256	16432702
AC104623.2	2	16523176	16529387
RP11-542H15.1	2	16541690	16545695
FAM49A	2	16549459	16666331
AC008069.1	2	16728124	16767555
AC008069.2	2	16853820	16855284
AC080094.1	2	16970034	16974497
RN7SKP168	2	17122841	17123140
AC068614.1	2	17284292	17284895
AC092843.1	2	17385091	17386417
RAD51AP2	2	17510584	17518439
VSNL1	2	17539126	17657018
SMC6	2	17663812	17800242
GEN1	2	17753858	17788941
MSGN1	2	17816496	17817101
KCNS3	2	17877847	18361616
RP11-111J6.2	2	18547386	18548204
RDH14	2	18554723	18560680
NT5C1B-RDH14	2	18555545	18589564
NT5C1B	2	18562872	18589572
RNU6-1215P	2	18583367	18583468
AC106053.1	2	18784807	18787752
AC092594.1	2	18986451	19346748
MIR4757	2	19348429	19348505
OSR1	2	19351485	19358653
AC010096.1	2	19458220	19468961
AC010096.2	2	19468997	19520095
AC019055.1	2	19711715	19717576
AC013400.1	2	19826249	19826575
AC013400.2	2	19868860	19885047
TTC32	2	19896643	19901986
RP11-79O8.1	2	19902025	19902569
WDR35	2	19910260	19990131
AC079145.4	2	19990217	20004210
MATN3	2	19992111	20012694
LAPTM4A	2	20032650	20052028
RP11-644K8.1	2	20052134	20054496
AC098828.2	2	20063856	20106829
AC098828.3	2	20155618	20156057
RN7SL140P	2	20175346	20175639
RNU6-961P	2	20175805	20175909
SDC1	2	20200797	20225433
AC007041.2	2	20239892	20241046
RNU7-113P	2	20246326	20246387
PUM2	2	20248691	20352234
AC007041.3	2	20386386	20396588
RNA5SP86	2	20401627	20401724
RHOB	2	20447074	20449445
AC023137.2	2	20451042	20452947
AC012065.4	2	20499571	20501311
RP11-130L8.3	2	20529467	20529976
HS1BP3	2	20560448	20651089
RP11-130L8.2	2	20586248	20586686
AC012065.6	2	20590775	20592548
AC012065.5	2	20606280	20606654
GDF7	2	20666664	20679245
RP11-130L8.1	2	20678254	20678932
LDAH	2	20684014	20823130
AC012361.1	2	20859771	20861661
RP11-116D2.1	2	20999313	21000917
APOB	2	21001429	21044073
AC010872.1	2	21023496	21024170
TDRD15	2	21123917	21143272
RP11-79J24.1	2	21198518	21198896
AC067959.1	2	21221175	21970959
AC011752.1	2	21317660	21561313
RP11-531P14.1	2	21362292	21364025
AC009411.2	2	21630548	21636309
AC009411.1	2	21638431	21649563
AC018742.1	2	21687434	21710623
RN7SL117P	2	21922993	21923288
AC068490.1	2	21942178	21965680
AC068044.1	2	22188336	22190313
AC099799.1	2	22317053	22317244
RNA5SP87	2	22338886	22339003
AC096570.2	2	22377594	22482004
AC096570.1	2	22536479	22538288
RN7SKP27	2	22861552	22861884
AC016768.1	2	23018125	23199056
AC012506.1	2	23330664	23332044
AC012506.2	2	23347654	23351864
AC012506.3	2	23357516	23360376
AC012506.4	2	23375229	23381299
KLHL29	2	23385217	23708611
AC011239.1	2	23507043	23524344
AC011239.2	2	23616499	23617987
RP11-557N21.1	2	23667208	23685453
ATAD2B	2	23748664	23927114
AC066692.4	2	23872268	23873014
AC066692.3	2	23900693	23901149
UBXN2A	2	23927285	24004909
AC066692.5	2	23943846	23944351
RN7SL610P	2	23996795	23997085
MFSD2B	2	24010081	24063321
C2orf44	2	24029340	24049575
RNU6-370P	2	24045835	24045938
FKBP1B	2	24049701	24063681
SF3B6	2	24067584	24076443
FAM228B	2	24076526	24169640
TP53I3	2	24077433	24085861
PFN4	2	24115371	24123477
RP11-507M3.1	2	24124366	24190436
AC008073.7	2	24165884	24175005
FAM228A	2	24175069	24200849
AC008073.9	2	24199839	24201698
ITSN2	2	24202864	24360714
AC009228.1	2	24214381	24221516
RF00602	2	24273614	24273741
RP11-219F1.2	2	24330402	24330674
RP11-219F1.1	2	24334512	24335152
NCOA1	2	24491914	24770702
RNA5SP88	2	24564630	24564738
RNU6-936P	2	24676309	24676415
PTRHD1	2	24789734	24793382
CENPO	2	24793136	24822376
ADCY3	2	24819169	24919839
RP11-443B20.1	2	24825610	24826717
DNAJC27	2	24943636	24972094
AC013267.1	2	24968958	24969224
RF00016	2	24969388	24969477
AC013267.2	2	24971390	25039694
EFR3B	2	25042130	25159137
RN7SL856P	2	25058032	25058329
AC013267.4	2	25079901	25081689
POMC	2	25160853	25168903
AC012457.2	2	25204313	25209202
DNMT3A	2	25227855	25342590
MIR1301	2	25328640	25328721
AC012074.2	2	25369136	25375845
DTNB	2	25377198	25673647
AC104699.1	2	25421117	25427643
ASXL2	2	25733753	25878516
AC064847.3	2	25809925	25810656
AC064847.2	2	25822469	25822950
AC010150.1	2	25856461	25856966
AC064847.4	2	25886964	25887206
KIF3C	2	25926596	25982749
AC013449.1	2	25994794	25995081
RP11-558C24.1	2	26028208	26028612
RAB10	2	26034107	26137454
RNU6-942P	2	26042675	26042781
RP11-214J9.1	2	26101317	26102136
AC011742.3	2	26140263	26141264
AC011742.4	2	26149204	26150731
AC011742.5	2	26160023	26161136
PPIL1P1	2	26162056	26162554
GAREM2	2	26173091	26189663
HADHA	2	26190635	26244726
HADHB	2	26243170	26290468
ADGRF3	2	26308173	26346817
EPT1	2	26308547	26395891
DRC1	2	26401916	26456711
OTOF	2	26457203	26558698
C2orf70	2	26562582	26579532
CIB4	2	26581202	26641368
AC015977.6	2	26671254	26674464
AC015977.5	2	26678219	26678510
KCNK3	2	26692690	26733420
SLC35F6	2	26764284	26781231
CENPA	2	26764289	26801067
AC011740.3	2	26827169	26827520
DPYSL5	2	26847747	26950351
AC013472.4	2	26950308	27009807
MAPRE3	2	26970612	27027196
AC013472.3	2	26984776	27014612
TMEM214	2	27032910	27041695
AGBL5	2	27042364	27070622
AC013472.6	2	27049683	27050264
RP11-503P10.1	2	27053618	27054276
AC013403.9	2	27061038	27061815
RP11-195B17.1	2	27062428	27062907
OST4	2	27070472	27071773
EMILIN1	2	27078567	27086408
KHK	2	27086747	27100772
CGREF1	2	27098889	27119115
ABHD1	2	27123789	27130812
PREB	2	27130756	27134675
PRR30	2	27136848	27139410
TCF23	2	27149004	27156974
AC013403.13	2	27158563	27159229
SLC5A6	2	27199587	27212958
ATRAID	2	27212027	27217178
CAD	2	27217390	27243943
SLC30A3	2	27253684	27275817
DNAJC5G	2	27275421	27281499
TRIM54	2	27282392	27307439
UCN	2	27307400	27308445
MPV17	2	27309492	27325680
GTF3C2	2	27325849	27357034
AC109828.1	2	27335535	27342599
AC074117.10	2	27356246	27367622
EIF2B4	2	27364352	27370486
SNX17	2	27370496	27377533
ZNF513	2	27377231	27380790
PPM1G	2	27381194	27409687
AC074117.12	2	27392784	27393367
NRBP1	2	27427790	27442259
KRTCAP3	2	27442366	27446481
